0, 0.010899182561308507
1.0000000000000002, 1.907356948228884
0.9821428571428574, 2.3106267029972747
0, 0.010899182561308507
0, 0.010899182561308507
0.9999999999999998, 2.7029972752043587
1.9999999999999998, 3.53133514986376
2, 3.1716621253405988
2, 2.801089918256131
3.000000000000001, 3.3678474114441412
3.000000000000001, 2.5286103542234333
3.000000000000001, 2.9645776566757496
4.000000000000001, 3.11716621253406
4.000000000000001, 3.247956403269754
4.000000000000001, 2.986376021798365
5.000000000000001, 2.354223433242507
5.000000000000001, 2.615803814713896
5.017857142857144, 2.092643051771117
6.000000000000001, 2.245231607629427
5.9821428571428585, 1.9945504087193466
6.000000000000001, 1.722070844686649
7.000000000000003, 1.2861035422343328
7.000000000000001, 1.8746594005449593
7.000000000000001, 0.6975476839237054
8, 0.4359673024523172
8, 0.4359673024523172
8, 0.4359673024523172
9, 0.32697547683923744
9, 0.32697547683923744
9, 0.32697547683923744
